age,experience_years,education_level,hours_per_week,salary
61,28,3,43,175835
44,5,1,22,55778
26,6,2,20,56980
41,5,4,53,107700
23,0,1,29,34679
43,3,1,33,49772
33,9,4,20,97377
39,14,5,35,139937
51,13,2,33,99991
47,6,5,41,112915
47,22,3,23,134163
56,13,4,20,117316
48,19,3,48,142825
49,2,3,32,69630
44,10,5,25,121930
49,3,2,34,66095
21,0,2,47,49519
56,2,2,24,57854
65,9,3,56,115133
48,25,3,48,163473
45,25,3,29,147707
23,0,5,50,91016
48,21,1,58,128587
41,12,3,58,117529
65,10,4,48,120851
21,0,3,31,58933
50,20,2,28,119488
59,9,4,35,117593
27,0,5,39,85195
63,1,2,60,80010
26,2,1,59,59567
55,27,5,25,178958
21,0,2,56,60306
32,5,2,35,64417
38,13,1,44,92654
44,5,3,39,81995
34,0,3,51,74053
60,1,4,44,91502
21,0,4,39,72818
49,2,3,41,81585
35,11,2,53,101460
56,1,3,46,74986
49,20,1,58,121830
24,5,3,32,77333
30,5,4,40,92281
42,17,1,47,110321
61,21,1,35,123067
35,15,2,36,101379
64,1,1,46,53809
59,32,5,26,203046
37,0,1,58,50266
23,1,2,41,56627
21,0,4,27,67452
61,22,1,34,122582
29,4,2,33,61939
53,12,2,60,113228
60,8,5,46,124418
47,3,2,47,71604
22,1,5,36,91263
26,3,3,42,73873
51,24,5,31,174485
54,10,4,47,123670
47,7,1,27,58634
56,24,2,24,136082
38,15,4,46,131332
37,14,1,38,87684
39,13,1,50,97040
50,21,5,35,167635
25,2,4,52,91926
44,11,4,55,123412
34,5,2,39,72147
36,2,5,54,108442
48,0,1,38,46454
54,5,2,39,77560
25,0,1,45,44451
46,5,3,50,93413
37,13,4,48,122994
54,33,1,37,163861
48,25,4,42,166418
62,18,1,28,106100
65,20,4,33,148511
57,30,3,56,186885
30,8,3,41,91523
22,0,5,37,81488
61,25,5,24,173432
41,5,5,52,111611
29,0,3,55,70686
31,4,3,30,71363
47,22,5,44,174899
54,21,3,33,136996
61,35,1,30,164902
39,12,5,44,139008
49,0,2,53,60040
23,1,3,35,65113
24,1,1,28,36780
53,32,3,35,183417
40,15,4,25,123579
55,17,5,34,155691
35,6,3,33,82284
61,28,3,37,168529
46,12,3,22,105710
38,7,3,28,83326
26,2,5,45,91793
55,6,1,33,67960
60,28,4,20,169145
33,3,4,50,91842
24,0,3,60,73974
48,19,1,21,106921
49,27,3,46,164478
56,20,5,55,169240
40,9,4,44,114198
21,0,4,36,66480
52,25,1,26,127603
24,4,3,53,83739
46,10,3,57,116886
24,0,5,49,87584
24,0,5,57,98025
52,11,5,21,121193
45,8,5,48,122502
53,16,3,29,117081
25,4,2,59,75784
38,1,4,50,86970
45,2,2,48,64674
35,12,1,56,92120
65,4,4,29,90089
45,14,2,24,97449
61,36,3,42,202540
49,21,4,28,148290
39,9,4,36,104441
60,29,3,51,182869
57,7,3,43,96635
48,14,2,27,98879
54,7,3,57,100218
57,3,1,58,64042
59,1,3,39,73766
36,0,1,44,47866
29,6,5,31,106873
55,28,3,28,167035
46,12,4,30,117975
40,4,2,38,62886
51,14,3,51,123296
62,15,1,51,108622
30,6,2,37,74651
59,21,3,58,154635
22,0,5,53,87874
59,37,5,46,229559
47,22,1,21,114398
21,0,1,52,46578
33,9,2,43,82133
61,17,3,31,124497
53,16,3,26,118257
46,4,1,27,53002
61,27,4,56,187763
64,15,3,37,127207
58,32,3,46,183896
35,14,4,20,119947
45,15,1,23,89542
39,11,3,41,110097
32,9,1,22,65115
50,2,5,38,100131
59,18,2,43,126697
51,3,3,37,78551
27,0,5,41,85835
57,3,3,33,81631
32,10,2,57,98883
50,10,1,26,69987
58,29,3,28,167406
32,3,2,38,65073
26,1,2,38,50104
62,9,4,32,112969
64,13,4,49,137115
62,31,3,51,189850
51,11,2,32,87729
43,9,1,51,85389
47,10,3,58,117258
28,3,3,45,80936
59,18,5,57,167378
50,5,3,24,75089
55,4,1,33,56192
35,11,4,27,105863
35,8,2,50,86818
31,7,5,53,114056
65,15,5,22,139565
47,2,4,39,92077
28,1,3,25,60234
50,26,2,20,138975
25,0,2,36,46569
54,6,4,57,115157
56,20,1,56,128098
53,29,2,47,159752
57,23,2,35,133415
43,3,3,58,85148
64,19,3,29,138440
49,11,3,43,113580
54,28,5,44,195594
38,10,3,50,108683
38,13,2,50,100421
47,18,5,60,169318
53,2,4,38,86754
55,1,4,48,91027
48,18,2,22,109130
63,29,1,38,154055
56,0,5,30,93783
41,3,1,59,66077
28,4,3,38,73513
64,15,3,43,129428
45,4,1,60,73060
36,7,4,21,92635
57,12,3,24,104097
63,39,3,28,208885
56,5,1,54,72201
42,21,5,47,165761
53,21,4,46,159882
65,4,1,49,68209
30,5,1,22,45581
64,40,3,36,208592
24,1,4,26,74657
24,2,2,38,51204
47,18,1,48,111178
59,29,3,28,164294
43,14,5,60,151167
46,23,5,28,162865
27,4,4,26,79122
28,10,2,59,99369
29,0,3,51,69710
24,4,3,60,82158
29,7,4,29,89454
53,2,1,28,48056
56,16,4,26,130553
59,28,1,49,150934
26,4,1,41,49637
25,2,2,45,60012
32,8,1,30,63009
51,26,4,37,171261
40,15,4,30,131091
36,5,4,37,89776
51,7,1,53,77365
26,0,4,22,64229
59,6,2,57,89025
51,10,3,40,101713
55,30,2,37,166564
36,1,4,56,93401
58,24,1,37,135252
59,3,1,21,47411
45,3,3,25,66285
45,4,1,46,61511
51,0,3,30,61054
46,19,4,21,133324
40,13,4,39,120995
21,0,2,41,49381
22,4,5,54,104497
43,10,3,52,110376
61,39,3,34,205090
32,7,1,55,76313
27,0,3,35,60637
38,0,3,31,62357
34,4,2,22,58355
58,3,3,38,82765
65,46,5,53,270023
34,15,1,55,99451
64,3,3,34,76925
48,23,4,44,160173
33,5,1,24,50200
40,21,3,60,146114
32,1,3,48,72813
31,10,4,29,103783
41,5,1,27,58835
61,20,5,36,167442
60,26,1,21,128718
40,9,4,54,116927
56,34,1,20,153028
28,5,3,40,79933
59,37,2,25,180643
53,16,5,60,160864
21,1,3,52,72661
64,8,2,24,84917
25,1,1,37,42521
44,16,2,54,116478
26,2,4,47,89975
31,8,5,40,111043
23,0,3,51,65993
47,5,2,48,81459
48,6,2,29,73607
44,17,2,56,123206
43,6,2,59,85206
51,24,2,37,144757
27,7,2,41,71591
59,35,3,22,188092
55,8,2,33,85193
23,0,2,33,48508
62,42,1,59,201559
31,4,5,29,92225
25,1,3,29,59960
29,5,2,23,62477
58,6,3,22,79159
23,1,5,33,81815
30,3,2,60,73732
58,3,1,36,57603
38,0,3,21,60985
52,1,2,30,60724
36,4,3,53,84783
63,30,2,21,159739
77,5,4,29,86687
29,8,3,37,92734
54,12,2,38,97714
22,0,4,41,70259
50,10,4,42,116872
58,10,3,47,112204
54,5,5,50,120784
21,1,5,57,96437
22,0,1,21,25000
59,19,1,32,114938
57,5,5,47,117833
30,1,1,30,37948
53,30,5,59,206875
29,7,4,58,110021
64,45,3,40,228061
65,35,1,58,182071
39,14,3,32,111199
51,24,3,25,149809
29,6,5,40,110063
62,27,4,26,169494
48,7,3,37,93756
49,15,1,36,92414
49,21,3,39,146971
87,0,4,60,82595
24,1,5,60,100796
55,37,5,50,226628
50,19,5,28,158283
61,42,3,45,219797
51,4,4,42,101891
55,3,2,43,75593
57,27,4,40,178544
53,30,4,50,194906
33,4,1,28,52472
51,11,3,26,101565
51,6,2,28,75294
38,17,3,23,121341
46,22,1,36,118992
62,31,1,43,159175
42,18,4,37,141296
27,3,2,48,65498
35,10,4,39,113350
44,13,2,33,99766
48,20,3,54,145136
59,36,3,44,196685
43,17,2,54,125267
37,19,3,45,138124
45,7,4,28,93948
22,4,4,25,77184
43,15,5,35,145820
64,38,4,38,215289
61,24,2,32,140336
62,32,3,22,174990
34,5,1,31,52653
32,3,4,58,96874
41,7,5,29,105827
47,19,5,50,160320
26,1,3,23,58993
61,25,5,38,182913
21,0,4,27,65118
26,3,5,52,100619
45,19,2,21,110016
32,7,2,50,78253
36,8,3,24,87110
54,29,2,81,153838
61,6,5,54,124788
26,0,5,36,80798
40,12,2,58,103777
26,1,5,23,80898
58,14,3,21,116347
63,5,5,35,112685
31,3,2,46,70407
24,0,5,24,77997
61,22,5,60,179231
40,6,3,23,81618
57,10,3,51,115733
28,8,4,27,100706
39,8,3,26,84356
50,23,1,36,127401
26,0,4,50,82692
49,13,5,26,135521
22,0,2,28,40022
25,4,2,56,72143
33,3,4,31,79683
24,3,4,53,92801
49,31,2,20,160566
41,6,4,33,92473
65,25,5,54,187871
37,1,2,57,68800
41,14,5,36,139056
37,9,3,48,104570
49,11,2,48,102853
41,9,2,37,86612
25,3,5,53,106326
50,1,5,28,95054
38,19,1,43,107595
40,5,2,48,76396
56,18,2,54,126588
29,0,3,47,64519
57,26,3,41,160596
27,4,2,49,70744
27,1,4,37,80750
38,10,3,32,100308
55,27,4,32,169981
38,10,1,60,90348
57,26,2,25,144843
22,0,2,25,43901
29,4,5,50,103293
24,0,3,54,66456
64,18,3,36,137542
56,27,3,35,167965
34,5,3,44,82561
58,9,1,33,72299
61,34,5,40,218508
54,20,4,46,153836
57,39,5,26,223704
44,10,2,24,83068
57,10,3,45,113312
58,28,2,43,157473
39,11,1,40,85270
37,5,2,53,73342
27,2,4,32,74581
31,1,3,32,68032
55,31,1,41,152813
39,14,3,57,120397
60,1,5,29,92505
61,1,5,44,103383
49,7,1,35,72368
22,0,5,41,85638
34,6,5,41,107386
58,0,2,38,60179
37,14,2,58,110706
58,6,2,21,73010
58,18,1,60,120339
39,16,1,34,90871
57,1,4,60,98626
57,17,4,23,136807
34,6,4,50,101260
42,14,3,34,109311
36,0,2,55,62684
28,3,1,41,51196
34,3,4,36,84125
29,10,2,26,76607
43,10,2,56,96919
43,22,4,40,157576
58,18,4,58,151694
34,12,3,52,112753
65,3,1,50,60844
52,12,5,39,131456
35,0,2,22,43211
31,7,2,41,80392
32,2,2,47,62806
60,18,5,54,161964
41,2,3,31,64510
22,0,5,40,89506
58,6,2,51,88286
21,2,3,35,67965
23,4,3,33,77007
53,18,4,34,138332
43,2,2,40,66411
33,4,1,47,54621
35,3,1,44,55451
29,6,5,22,100410
27,4,3,40,81447
45,10,5,26,121079
51,21,3,25,133946
38,19,3,37,130609
49,30,5,21,189999
63,9,3,40,102103
26,6,5,37,101577
58,26,4,48,175400
31,5,5,21,99034
36,10,2,23,81956
46,16,4,52,141275
63,17,3,44,135610
48,3,1,55,64458
37,13,1,37,81522
54,31,4,43,197205
25,3,2,27,58369
53,0,3,32,64894
31,0,4,60,89311
36,8,3,26,83721
24,2,2,33,49318
56,14,4,22,124640
47,21,5,33,162542
30,6,3,28,79328
38,9,3,32,91056
48,26,5,35,177813
37,0,2,56,59417
60,34,2,38,176686
63,31,3,57,187689
57,28,2,36,160350
65,21,4,46,165099
48,21,1,20,104203
35,4,1,41,59229
54,14,2,28,100840
32,12,2,22,81291
62,31,1,35,154559
57,32,5,23,196460
65,3,1,52,67733
64,8,2,24,81965
62,34,4,30,195000
45,24,1,28,120442
39,5,5,43,105130
38,6,2,30,71160
55,27,1,70,145927
47,15,5,37,146575
51,15,5,52,152069
52,1,2,33,54502
38,18,3,36,127327
30,7,4,26,95393
28,0,1,50,48539
39,6,1,31,60768
47,13,5,37,138667
25,4,4,49,96369
58,31,5,34,197594
26,8,5,45,114089
46,17,2,27,108461
54,33,2,24,169676
35,0,4,32,75471
27,4,2,25,56897
34,4,1,58,60125
41,12,4,27,116348
52,1,5,33,94373
45,1,1,44,50132
65,28,2,49,160333
49,7,5,28,114753
56,21,2,25,124141
58,15,1,28,97382
49,5,2,45,77125
29,6,2,31,72224
40,4,3,20,68779
65,10,1,50,91394
24,0,2,22,42663
48,0,4,44,85090
24,3,5,45,102970
37,17,2,42,115857
60,30,1,26,150830
23,0,5,32,78493
31,0,5,35,86961
44,14,5,38,141156
36,4,5,31,101812
61,25,1,36,131087
60,3,3,39,81552
23,0,3,20,50993
24,2,1,37,43511
33,3,1,26,39621
50,27,2,31,144024
27,0,5,54,96877
49,2,4,26,77177
64,7,5,45,124799
58,31,3,31,173310
30,3,4,48,87076
44,15,2,47,113808
34,1,3,48,73479
37,6,5,31,104207
27,7,4,26,89552
55,27,1,53,150092
32,6,4,24,85314
41,20,3,22,128214
29,3,1,30,40460
58,16,2,39,112105
29,2,3,53,72051
63,41,1,33,185431
37,8,3,22,87741
41,3,5,30,100314
61,27,4,33,176493
61,37,1,44,180416
34,5,1,37,56040
62,9,5,41,129315
60,32,4,25,188706
54,7,4,54,110191
49,6,3,51,97272
45,21,5,49,174525
51,22,4,24,150945
30,2,5,36,93933
45,7,1,56,79949
32,8,4,23,95247
54,0,2,59,72346
59,1,5,44,98378
45,18,4,51,153007
39,0,1,36,43153
49,0,5,40,92347
35,3,2,53,74817
55,22,5,40,176212
32,11,4,56,124159
58,27,4,37,175000
48,24,5,23,165634
33,7,2,28,73012
39,14,1,33,86998
64,26,1,33,141424
50,26,5,60,192465
25,1,2,49,57002
34,3,1,57,57470
41,16,3,36,124221
51,10,4,48,116216
28,8,5,53,122586
48,15,4,20,127386
41,1,2,46,59666
64,20,4,25,148778
61,6,5,42,123179
29,3,2,49,64804
34,0,2,21,45304
41,12,4,30,111895
46,3,1,58,65208
57,25,5,40,179616
24,1,2,45,54598
35,9,3,20,90451
51,13,2,28,97555
42,0,5,24,86369
26,0,5,58,99943
42,2,4,49,90734
42,1,5,56,106360
56,19,5,56,169629
45,18,5,38,154037
40,6,1,44,66394
50,11,1,26,78703
58,25,5,36,186173
21,0,4,30,72441
33,4,2,23,54696
61,26,2,20,146604
31,10,3,44,101972
27,6,4,37,98761
33,3,4,23,80640
53,14,5,29,135826
29,3,5,50,102829
52,2,3,26,71663
40,3,5,35,101062
58,8,2,24,78290
47,25,1,52,135614
25,7,1,35,61058
51,3,2,26,58767
30,7,3,57,95572
40,15,3,26,110934
52,4,3,26,76292
57,3,2,57,81671
55,16,4,45,146029
24,4,2,39,59590
25,1,3,23,54118
52,25,2,60,156914
47,10,4,20,106349
44,1,2,55,65127
62,37,5,42,223193
51,10,3,25,96858
60,35,5,40,215981
34,7,3,41,91669
47,19,1,35,106527
36,9,5,52,124672
43,12,1,22,73912
21,1,3,59,70972
61,16,4,26,138994
45,6,1,20,53512
43,8,2,24,80580
43,0,1,59,54783
44,1,4,40,85528
49,6,3,43,95326
26,2,4,55,84394
42,17,3,54,136912
29,9,1,52,78683
56,3,3,33,75116
41,12,5,52,138529
54,21,4,30,149526
44,19,2,30,121292
35,11,5,30,119340
64,39,3,56,218496
49,9,4,57,118874
39,6,4,33,94778
55,3,4,25,86183
31,3,5,30,94828
28,10,5,56,134768
26,7,4,55,103194
29,8,5,40,118237
25,0,1,47,43105
52,14,4,46,132167
37,7,4,53,113591
38,0,1,45,45677
31,10,3,43,99602
49,7,1,32,67024
38,5,3,58,96247
44,21,4,51,160161
30,1,3,51,69241
44,3,4,50,92600
62,43,4,55,245156
48,3,2,42,71363
22,0,2,29,48372
21,0,4,28,62420
64,17,1,59,122771
50,15,4,48,139279
42,9,4,41,108368
36,0,5,60,99970
48,15,2,53,112238
24,0,1,50,47630
23,1,3,38,61225
47,15,5,38,148036
49,6,3,20,85004
54,34,1,56,171350
65,31,4,50,198846
52,16,1,47,101345
42,14,4,52,137355
49,29,3,36,166985
50,22,5,57,175261
53,3,4,59,105516
27,0,5,41,86147
54,14,4,31,123342
28,0,3,48,68361
37,10,5,37,127495
22,0,3,46,67221
49,11,5,29,122667
65,2,2,26,63601
32,5,5,59,110772
45,9,2,45,92629
58,32,3,42,190037
33,6,2,44,72242
60,34,4,46,207473
46,17,2,51,119789
33,8,4,40,108441
29,10,2,27,81302
22,4,4,43,84127
59,38,2,43,193897
64,1,4,41,88340
47,18,2,47,121977
36,8,1,28,62425
58,7,3,32,91140
64,10,5,32,123960
49,16,4,21,132232
52,17,4,21,130550
56,13,2,25,94028
26,1,3,25,59283
52,1,3,44,77747
42,9,4,28,100575
27,0,1,40,40890
25,1,1,58,53470
54,8,2,41,84599
21,0,1,29,34474
36,13,3,47,114307
26,5,5,52,108523
58,22,5,49,172855
25,1,3,40,70137
59,18,4,43,148109
33,11,3,27,96085
64,1,3,53,86108
40,16,3,21,113150
23,5,4,47,92908
33,4,4,39,89708
37,13,1,53,90662
52,9,2,20,80781
22,0,3,39,59960
64,33,5,45,219562
50,12,4,49,129156
47,20,5,26,158044
57,32,4,40,198180
26,6,4,27,92796
48,0,3,46,75212
60,12,4,45,126155
42,8,5,27,109759
60,24,2,36,146644
29,1,1,39,39692
59,5,3,34,91324
27,2,3,27,63016
35,9,4,46,114964
27,4,3,42,76894
50,26,4,32,169136
32,9,1,58,85203
55,9,5,36,123251
32,0,2,44,50139
57,7,2,45,89966
30,6,4,58,106163
46,4,3,47,88715
56,20,2,39,130695
26,1,3,22,57426
48,20,2,41,127266
55,28,5,42,195827
38,9,3,21,83181
43,3,4,59,103402
40,5,1,59,68171
47,14,1,46,100565
57,27,5,43,194574
40,20,5,22,147182
65,11,4,27,116065
60,36,1,60,188366
41,9,3,29,92310
50,25,3,39,156240
36,2,1,48,52120
55,4,5,24,98748
27,4,1,55,63343
61,12,1,46,91746
55,7,1,53,81246
40,3,2,58,76583
51,5,5,60,118202
30,8,5,49,121465
34,4,3,36,80900
24,5,2,25,57940
43,2,3,47,78026
59,4,3,22,78696
61,16,4,49,145449
44,10,3,54,110750
53,23,4,29,155812
37,9,4,51,113823
33,11,4,36,117280
39,20,5,51,169701
22,0,4,29,65768
50,8,4,48,116725
24,5,1,54,65271
41,10,3,46,106412
47,7,4,23,99368
48,10,1,60,94755
28,4,2,49,65840
50,3,1,53,64084
24,0,1,28,32903
38,7,2,30,76801
31,3,4,21,74795
36,12,1,32,74687
46,18,5,35,157952
58,8,5,55,132056
28,6,3,49,83812
29,1,4,52,89458
46,20,3,35,134297
28,2,4,45,80341
50,13,5,55,150292
39,5,4,29,85696
51,15,2,32,102749
51,11,4,56,125762
56,33,4,20,186762
32,4,5,59,115617
49,18,2,43,117619
48,15,2,48,116258
61,27,4,42,180261
38,4,4,52,99631
43,20,4,43,149343
44,2,4,47,94418
32,3,3,58,84765
42,9,5,46,125151
25,2,5,39,90280
21,0,2,40,46421
33,4,1,25,51440
48,1,4,52,93461
52,7,5,45,120019
53,23,5,28,174034
34,7,4,53,109026
23,1,5,47,96291
56,16,2,51,123168
28,3,4,31,84536
23,0,3,49,62007
56,21,1,40,121674
23,0,2,50,53954
27,4,4,42,89553
43,1,4,38,86937
33,8,3,47,92725
46,6,3,54,93082
48,18,1,56,118800
27,3,4,51,93416
32,0,3,21,53750
54,25,2,55,158640
38,7,3,54,100674
51,16,4,33,139266
53,21,5,42,166372
63,3,1,48,66589
44,17,2,57,119410
62,2,4,37,87112
38,14,3,21,106090
54,27,4,34,178654
22,3,1,53,50217
58,29,4,42,186391
24,1,4,24,71434
37,4,2,24,59287
37,6,2,39,71265
43,13,3,41,109739
47,23,3,25,146315
22,0,5,36,81834
33,6,3,36,80667
49,23,4,28,155170
32,3,2,23,53387
51,5,5,23,101262
22,0,4,31,71788
55,34,2,36,177074
22,0,4,36,67702
60,11,1,38,90177
40,11,2,22,82511
51,2,4,30,88472
46,25,1,21,124278
38,5,5,25,99491
26,3,2,58,74852
56,13,5,59,148672
58,34,1,44,165062
37,8,4,72,105716
29,6,5,34,103484
38,7,5,26,105577
41,0,5,37,85459
26,0,5,53,97666
36,5,1,53,68734
41,16,4,57,143076
65,23,5,46,183251
58,9,1,30,69722
49,29,4,36,179212
35,4,2,54,71644
48,2,2,50,70120
47,16,1,27,95072
25,1,5,50,92865
40,0,3,36,67287
38,8,1,27,66243
24,0,3,40,61596
23,0,1,34,38962
84,8,5,40,117862
50,3,4,31,88588
46,5,2,32,69605
51,8,5,52,130551
21,0,5,37,82646
35,11,2,26,80299
29,1,5,40,91066
43,13,4,46,130657
21,1,2,30,44121
30,6,4,44,95437
53,0,3,41,67037
41,8,1,51,74560
41,2,5,23,87049
64,18,5,41,159969
53,6,4,44,100918
38,13,1,21,82195
44,13,5,47,145397
21,1,5,44,91642
23,0,3,44,62803
56,21,1,27,116230
44,18,1,49,109533
30,4,2,49,69383
37,3,4,21,78735
48,10,5,54,130618
25,1,4,28,73029
24,4,2,28,57619
31,2,3,35,64238
26,0,2,20,37784
44,10,4,59,123167
58,34,4,56,209551
50,27,3,35,160760
54,12,3,38,115644
31,0,1,44,43366
29,3,2,22,54594
56,23,5,36,175441
25,3,1,52,50027
39,12,4,23,109802
29,8,3,48,90497
33,4,3,24,71929
60,31,4,34,192131
38,14,2,22,89933
36,14,3,38,112209
34,12,5,48,134767
50,14,4,31,130306
53,18,3,25,129769
61,36,1,41,174121
45,15,4,45,137121
28,6,2,30,67574
27,2,3,50,69955
35,0,2,57,64967
48,20,5,54,170173
65,23,1,26,119561
57,2,5,44,104881
51,3,4,22,85422
52,10,3,37,107669
21,0,4,59,81788
48,1,4,40,86740
47,0,2,31,52540
38,14,4,47,128002
22,0,5,23,78726
35,5,5,31,100796
40,18,2,26,108852
35,12,4,37,120405
34,3,3,22,66513
50,18,5,24,147807
45,13,1,37,83698
34,6,1,39,61523
34,8,3,50,100299
46,11,2,52,105202
63,3,2,27,66081
46,19,3,23,121796
46,20,5,43,166661
42,1,3,30,67051
24,2,4,50,89771
32,7,3,28,82037
32,5,5,26,102650
45,7,3,34,89620
28,2,5,37,89930
59,10,1,53,92046
65,27,1,25,134718
41,0,4,35,78191
32,2,4,37,81410
31,0,1,36,42104
51,14,5,21,134830
29,1,5,55,97577
33,2,4,41,81924
23,1,5,35,88644
43,21,2,41,130024
27,4,1,47,60796
58,31,5,57,210322
32,6,2,21,62805
48,8,3,29,93367
43,14,4,56,140164
49,20,5,55,172205
25,0,1,36,39952
21,0,5,51,95240
64,25,2,43,146102
47,10,5,60,138221
27,0,3,52,64057
33,2,5,60,105561
44,13,4,22,118591
64,3,4,31,96750
39,14,1,59,99769
58,18,1,59,116467
22,0,1,43,34282
24,0,2,23,41669
22,0,2,49,54890
53,2,5,37,98831
62,12,1,38,89782
38,3,1,29,49872
54,25,1,34,132258
22,0,1,60,51898
64,36,5,56,230569
36,6,5,45,112849
29,0,3,24,51610
62,19,5,47,162761
45,12,5,23,120827
51,21,2,54,142058
48,27,4,41,176573
38,12,5,38,127797
21,0,3,25,48894
44,4,1,55,63278
37,6,2,33,68802
40,11,3,27,99294
54,25,4,21,158856
32,8,2,27,74980
64,30,1,36,149319
22,2,1,26,37013
41,2,5,30,94328
37,10,4,30,111804
34,7,4,29,99998
27,1,5,27,81339
30,1,5,44,96598
65,23,1,53,142176
51,6,3,58,103271
64,30,2,56,176683
56,12,4,29,115894
44,17,5,48,159926
36,10,3,32,93674
64,15,3,38,128631
48,6,2,48,82176
38,15,2,47,113684
36,2,3,26,63850
23,0,4,21,68931
50,24,1,31,127102
31,5,4,58,98806
34,2,1,20,38791
27,7,5,56,123174
32,9,5,34,113436
48,2,2,36,57997
58,5,4,26,90945
61,16,2,40,113097
60,2,5,22,99054
29,7,2,36,74862
46,1,1,50,57685
27,5,1,31,48316
57,29,1,27,141267
62,1,3,34,74227
23,0,1,47,36327
62,7,1,56,82891
36,2,5,47,95613
57,5,2,35,75726
58,22,3,57,153062
63,17,3,45,133369
61,32,5,33,209238
28,5,2,27,62794
24,4,1,22,44761
49,2,1,58,65776
35,12,2,22,83309
29,3,4,42,90250
28,6,2,59,81028
45,17,2,38,113201
50,0,4,34,77668
26,0,2,53,61573
53,23,1,47,130433
50,16,3,55,129298
59,17,1,31,104534
47,21,1,20,112840
47,21,1,52,122443
58,38,2,27,185657
61,11,4,50,132438
39,14,3,24,106224
37,15,4,34,127932
26,0,1,59,47973
30,1,2,20,49368
62,14,5,72,154954
44,23,1,51,132514
21,0,3,27,52605
25,0,4,52,81213
43,16,1,48,104715
54,18,4,50,150275
47,11,3,40,102854
55,14,4,35,132246
45,19,1,32,102974
33,2,4,25,76532
43,0,4,48,84787
24,3,3,45,77310
42,14,2,49,111221
64,5,3,59,100867
50,9,3,42,103447
48,0,3,43,73236
27,7,3,27,80182
37,15,2,59,116421
53,31,1,25,147537
51,24,5,20,164879
45,15,3,20,113236
39,5,2,46,72291
52,11,2,37,96854
49,13,4,47,126952
